"","V1","V2","V3","V4","V5"
"29801",0.946666666666667,0.0266666666666667,0.02,0.00666666666666667,0
"29829",0.981012658227848,0.0126582278481013,0.00632911392405063,0,0
"29841",0.987096774193548,0.00645161290322581,0.00645161290322581,0,0
"29856",0.962264150943396,0.0188679245283019,0.0125786163522013,0.00628930817610063,0
"29861",0.993589743589744,0.00641025641025641,0,0,0
"29965",0.993589743589744,0.00641025641025641,0,0,0
"30007",1,0,0,0,0
"30032",0.981012658227848,0.0126582278481013,0.00632911392405063,0,0
"30046",0.98780487804878,0.0121951219512195,0,0,0
"30094",0.966887417218543,0.0264900662251656,0.00662251655629139,0,0
"30097",0.967105263157895,0.0197368421052632,0.00657894736842105,0.00657894736842105,0
"30148",0.865771812080537,0.0671140939597315,0.0671140939597315,0,0
"30179",0.891891891891892,0.0945945945945946,0.00675675675675676,0.00675675675675676,0
"30231",0.966442953020134,0.0201342281879195,0.00671140939597315,0.00671140939597315,0
"30412",0.993288590604027,0.00671140939597315,0,0,0
"30448",0.97887323943662,0.0140845070422535,0.00704225352112676,0,0
"30462",0.972027972027972,0.013986013986014,0.00699300699300699,0.00699300699300699,0
"30584",0.952054794520548,0.0273972602739726,0.0205479452054795,0,0
"30682",0.858064516129032,0.141935483870968,0,0,0
"30757",0.981818181818182,0.0121212121212121,0.00606060606060606,0,0
"30778",0.963636363636364,0.0181818181818182,0.0121212121212121,0.00606060606060606,0
"30818",0.974193548387097,0.0129032258064516,0.00645161290322581,0.00645161290322581,0
"30912",0.961538461538462,0.032051282051282,0.00641025641025641,0,0
"30929",0.968944099378882,0.0248447204968944,0.0062111801242236,0,0
"30949",0.96078431372549,0.0392156862745098,0,0,0
"31006",0.986577181208054,0.0134228187919463,0,0,0
"31036",0.980263157894737,0.00657894736842105,0.00657894736842105,0.00657894736842105,0
"31247",0.959731543624161,0.0134228187919463,0.0134228187919463,0.00671140939597315,0.00671140939597315
"31483",0.993055555555556,0.00694444444444444,0,0,0
"31499",1,0,0,0,0
"31562",1,0,0,0,0
"31588",0.980132450331126,0.0132450331125828,0.00662251655629139,0,0
"31589",1,0,0,0,0
"31594",0.979865771812081,0.0134228187919463,0.00671140939597315,0,0
"31683",0.972972972972973,0.0202702702702703,0.00675675675675676,0,0
"31687",0.979865771812081,0.0134228187919463,0.00671140939597315,0,0
"31785",0.993827160493827,0.00617283950617284,0,0,0
"31833",0.987878787878788,0.0121212121212121,0,0,0
"31842",0.902597402597403,0.0584415584415584,0.025974025974026,0.012987012987013,0
"31857",0.975308641975309,0.0246913580246914,0,0,0
"31893",0.926666666666667,0.0533333333333333,0.0133333333333333,0.00666666666666667,0
"31986",0.933774834437086,0.0463576158940397,0.0198675496688742,0,0
"32002",0.98,0.00666666666666667,0.00666666666666667,0.00666666666666667,0
"32028",0.986394557823129,0.00680272108843537,0.00680272108843537,0,0
"32040",0.986842105263158,0.0131578947368421,0,0,0
"32362",0.993333333333333,0.00666666666666667,0,0,0
"32393",0.993197278911565,0.00680272108843537,0,0,0
"32423",0.986013986013986,0.00699300699300699,0.00699300699300699,0,0
"32530",0.96551724137931,0.0206896551724138,0.0137931034482759,0,0
"32546",0.979020979020979,0.013986013986014,0.00699300699300699,0,0
"32740",0.977941176470588,0.0147058823529412,0.00735294117647059,0,0
"32837",0.992592592592593,0.00740740740740741,0,0,0
"32839",0.992592592592593,0.00740740740740741,0,0,0
"32853",0.978260869565217,0.0144927536231884,0.0072463768115942,0,0
"32993",0.99236641221374,0.00763358778625954,0,0,0
"32995",0.992307692307692,0.00769230769230769,0,0,0
"33113",0.952380952380952,0.0158730158730159,0.0158730158730159,0.00793650793650794,0.00793650793650794
"33117",0.977611940298508,0.00746268656716418,0.00746268656716418,0.00746268656716418,0
"33234",0.985185185185185,0.00740740740740741,0.00740740740740741,0,0
"33285",0.993243243243243,0.00675675675675676,0,0,0
"33286",1,0,0,0,0
"33297",0.955882352941177,0.0220588235294118,0.0147058823529412,0.00735294117647059,0
"33381",0.944827586206897,0.0275862068965517,0.0137931034482759,0.0137931034482759,0
"33741",0.985611510791367,0.0143884892086331,0,0,0
"33807",0.984496124031008,0.00775193798449612,0.00775193798449612,0,0
"33904",0.992592592592593,0.00740740740740741,0,0,0
"34050",1,0,0,0,0
"34231",1,0,0,0,0
"34239",0.81060606060606,0.0984848484848485,0.0757575757575758,0.0151515151515152,0
"34389",0.983606557377049,0.0163934426229508,0,0,0
"34438",0.992307692307692,0.00769230769230769,0,0,0
"34665",0.983471074380165,0.00826446280991736,0.00826446280991736,0,0
"34800",0.929203539823009,0.0265486725663717,0.0265486725663717,0.0176991150442478,0
"34947",0.976190476190476,0.0158730158730159,0.00793650793650794,0,0
"34982",0.967213114754098,0.0163934426229508,0.00819672131147541,0.00819672131147541,0
"35122",0.983739837398374,0.016260162601626,0,0,0
"35253",0.983471074380165,0.00826446280991736,0.00826446280991736,0,0
"35351",0.957627118644068,0.0169491525423729,0.00847457627118644,0.00847457627118644,0.00847457627118644
"35400",0.966386554621849,0.0168067226890756,0.0168067226890756,0,0
"35651",0.977611940298508,0.0149253731343284,0.00746268656716418,0,0
"35672",0.984615384615385,0.0153846153846154,0,0,0
"35693",0.948148148148148,0.0296296296296296,0.0222222222222222,0,0
"35830",0.940298507462687,0.0373134328358209,0.0149253731343284,0.00746268656716418,0
"35843",0.970588235294118,0.0147058823529412,0.00735294117647059,0.00735294117647059,0
"36047",0.976,0.024,0,0,0
"36088",0.92,0.08,0,0,0
"36128",1,0,0,0,0
"36137",0.894736842105263,0.0601503759398496,0.0451127819548872,0,0
"36233",0.978102189781022,0.0145985401459854,0.0072992700729927,0,0
"36241",0.977272727272727,0.0151515151515152,0.00757575757575758,0,0
"36266",1,0,0,0,0
"36287",0.977941176470588,0.0220588235294118,0,0,0
"36542",1,0,0,0,0
"36661",1,0,0,0,0
"36794",0.984615384615385,0.00769230769230769,0.00769230769230769,0,0
"36841",0.992063492063492,0.00793650793650794,0,0,0
"36857",0.944,0.032,0.024,0,0
"36890",0.984,0.008,0.008,0,0
"36920",1,0,0,0,0
"36932",0.983471074380165,0.0165289256198347,0,0,0
"36983",0.984251968503937,0.015748031496063,0,0,0
"37187",0.968503937007874,0.015748031496063,0.015748031496063,0,0
"37217",0.951219512195122,0.040650406504065,0.00813008130081301,0,0
"37318",0.948148148148148,0.0296296296296296,0.0148148148148148,0.00740740740740741,0
"37766",0.972027972027972,0.013986013986014,0.00699300699300699,0.00699300699300699,0
"37904",0.985815602836879,0.0141843971631206,0,0,0
"37922",0.993197278911565,0.00680272108843537,0,0,0
"38091",0.942446043165468,0.0503597122302158,0.00719424460431655,0,0
"38109",0.946969696969697,0.0303030303030303,0.0151515151515152,0.00757575757575758,0
"38145",1,0,0,0,0
"38255",0.985611510791367,0.0143884892086331,0,0,0
"38279",0.962962962962963,0.0148148148148148,0.0148148148148148,0.00740740740740741,0
"38367",0.951612903225806,0.0483870967741935,0,0,0
"38448",0.946153846153846,0.0384615384615385,0.0153846153846154,0,0
"38685",0.991803278688525,0.00819672131147541,0,0,0
"38787",0.975806451612903,0.0241935483870968,0,0,0
"39100",0.952755905511811,0.031496062992126,0.0078740157480315,0.0078740157480315,0
"39103",0.959349593495935,0.024390243902439,0.016260162601626,0,0
"39230",0.96551724137931,0.0258620689655172,0.00862068965517241,0,0
"39243",0.947368421052632,0.0225563909774436,0.0225563909774436,0.0075187969924812,0
"39257",0.968992248062015,0.0155038759689922,0.00775193798449612,0.00775193798449612,0
"39355",0.816793893129771,0.152671755725191,0.0305343511450382,0,0
"39579",0.986206896551724,0.00689655172413793,0.00689655172413793,0,0
"39864",0.986666666666667,0.00666666666666667,0.00666666666666667,0,0
"39882",0.980645161290323,0.00645161290322581,0.00645161290322581,0.00645161290322581,0
"39924",0.981481481481482,0.0123456790123457,0.00617283950617284,0,0
"40431",0.993377483443709,0.00662251655629139,0,0,0
"40731",0.979591836734694,0.0136054421768707,0.00680272108843537,0,0
"40752",0.979865771812081,0.0134228187919463,0.00671140939597315,0,0
"40755",0.993243243243243,0.00675675675675676,0,0,0
"40887",0.986577181208054,0.0134228187919463,0,0,0
"40977",1,0,0,0,0
"41061",0.978102189781022,0.0145985401459854,0.0072992700729927,0,0
"41213",0.962121212121212,0.0227272727272727,0.00757575757575758,0.00757575757575758,0
"41216",0.985185185185185,0.00740740740740741,0.00740740740740741,0,0
"41374",0.545454545454545,0.272727272727273,0.0909090909090909,0.0909090909090909,0
"41380",0.545454545454545,0.272727272727273,0.181818181818182,0,0
"41391",0.926605504587156,0.036697247706422,0.036697247706422,0,0
"41392",0.902654867256637,0.0707964601769911,0.0176991150442478,0.00884955752212389,0
"41542",0.981651376146789,0.018348623853211,0,0,0
"41578",0.951923076923077,0.0288461538461538,0.0192307692307692,0,0
"41704",0.982608695652174,0.00869565217391304,0.00869565217391304,0,0
"41907",0.990825688073395,0.0091743119266055,0,0,0
"41929",0.884615384615385,0.0865384615384615,0.0288461538461538,0,0
"41932",0.982142857142857,0.0178571428571429,0,0,0
"41966",0.991596638655462,0.00840336134453781,0,0,0
"42015",0.976190476190476,0.0158730158730159,0.00793650793650794,0,0
"42088",0.976744186046512,0.0155038759689922,0.00775193798449612,0,0
"42125",1,0,0,0,0
"42191",0.954198473282443,0.0152671755725191,0.0152671755725191,0.0152671755725191,0
"42320",0.952,0.032,0.008,0.008,0
"42479",0.934782608695652,0.0507246376811594,0.0072463768115942,0.0072463768115942,0
"42497",0.99264705882353,0.00735294117647059,0,0,0
"42661",0.964788732394366,0.028169014084507,0.00704225352112676,0,0
"43426",0.983333333333333,0.0166666666666667,0,0,0
"43463",0.982608695652174,0.00869565217391304,0.00869565217391304,0,0
"43655",0.973451327433628,0.00884955752212389,0.00884955752212389,0.00884955752212389,0
"43679",0.92436974789916,0.0588235294117647,0.0168067226890756,0,0
"43685",0.974789915966387,0.0168067226890756,0.00840336134453781,0,0
"44116",0.990740740740741,0.00925925925925926,0,0,0
"44513",1,0,0,0,0
"44534",0.922330097087379,0.0388349514563107,0.029126213592233,0.00970873786407767,0
"44642",0.962962962962963,0.037037037037037,0,0,0
"44975",0.978494623655914,0.021505376344086,0,0,0
"45041",0.948275862068966,0.0344827586206897,0.0172413793103448,0,0
"45239",0.991228070175439,0.0087719298245614,0,0,0
"45443",1,0,0,0,0
"45545",1,0,0,0,0
"45620",0.891304347826087,0.0543478260869565,0.0326086956521739,0.0108695652173913,0.0108695652173913
"45721",0.990384615384615,0.00961538461538462,0,0,0
"45761",0.990291262135922,0.00970873786407767,0,0,0
"45857",0.94949494949495,0.0404040404040404,0.0101010101010101,0,0
"45876",0.98019801980198,0.0099009900990099,0.0099009900990099,0,0
"45877",0.97979797979798,0.0101010101010101,0.0101010101010101,0,0
"45879",0.959183673469388,0.0204081632653061,0.0204081632653061,0,0
"45923",0.969072164948454,0.0206185567010309,0.0103092783505155,0,0
"45998",0.989583333333333,0.0104166666666667,0,0,0
"46025",0.978947368421053,0.0210526315789474,0,0,0
"46065",0.969072164948454,0.0103092783505155,0.0103092783505155,0.0103092783505155,0
"46148",0.990291262135922,0.00970873786407767,0,0,0
"46169",0.959183673469388,0.0306122448979592,0.0102040816326531,0,0
"46236",0.96969696969697,0.0202020202020202,0.0101010101010101,0,0
"46244",0.96969696969697,0.0101010101010101,0.0101010101010101,0.0101010101010101,0
"46263",0.989130434782609,0.0108695652173913,0,0,0
"46285",0.948979591836735,0.0306122448979592,0.0102040816326531,0.0102040816326531,0
"46323",0.961538461538462,0.0192307692307692,0.00961538461538462,0.00961538461538462,0
"46352",1,0,0,0,0
"46356",0.945652173913043,0.0543478260869565,0,0,0
"46360",0.98019801980198,0.0099009900990099,0.0099009900990099,0,0
"46441",0.935483870967742,0.0537634408602151,0.010752688172043,0,0
"46520",0.989795918367347,0.0102040816326531,0,0,0
"46536",0.94,0.04,0.02,0,0
"46541",0.94059405940594,0.0594059405940594,0,0,0
"46674",0.96,0.02,0.01,0.01,0
"46752",0.943181818181818,0.0340909090909091,0.0227272727272727,0,0
"46760",0.942857142857143,0.0380952380952381,0.00952380952380952,0.00952380952380952,0
"46812",0.991228070175439,0.0087719298245614,0,0,0
"46868",0.971428571428571,0.00952380952380952,0.00952380952380952,0.00952380952380952,0
"46872",0.953703703703704,0.0185185185185185,0.0185185185185185,0.00925925925925926,0
"46899",0.991071428571429,0.00892857142857143,0,0,0
"47143",0.972222222222222,0.0185185185185185,0.00925925925925926,0,0
"47370",0.953703703703704,0.0462962962962963,0,0,0
"47502",1,0,0,0,0
"48036",0.991869918699187,0.00813008130081301,0,0,0
"48228",0.965811965811966,0.0170940170940171,0.00854700854700855,0.00854700854700855,0
"48264",0.974137931034483,0.00862068965517241,0.00862068965517241,0.00862068965517241,0
"48303",0.975206611570248,0.0165289256198347,0.00826446280991736,0,0
"48378",0.991596638655462,0.00840336134453781,0,0,0
"48648",0.98989898989899,0.0101010101010101,0,0,0
"48738",0.926605504587156,0.036697247706422,0.0275229357798165,0.0091743119266055,0
"48759",1,0,0,0,0
"48767",0.982300884955752,0.00884955752212389,0.00884955752212389,0,0
"48882",0.971428571428571,0.019047619047619,0.00952380952380952,0,0
"48909",1,0,0,0,0
"49071",0.990825688073395,0.0091743119266055,0,0,0
"49158",0.952830188679245,0.0188679245283019,0.0188679245283019,0.00943396226415094,0
"49206",0.971153846153846,0.0288461538461538,0,0,0
"49413",1,0,0,0,0
"49499",0.983193277310924,0.0168067226890756,0,0,0
"49569",0.992,0.008,0,0,0
"49689",1,0,0,0,0
"49770",0.977443609022556,0.0150375939849624,0.0075187969924812,0,0
"49785",1,0,0,0,0
"49818",0.991869918699187,0.00813008130081301,0,0,0
"49827",0.966942148760331,0.0247933884297521,0.00826446280991736,0,0
"49902",0.957264957264957,0.0256410256410256,0.0170940170940171,0,0
"50001",1,0,0,0,0
"50016",0.964601769911504,0.0176991150442478,0.00884955752212389,0.00884955752212389,0
"50121",0.965217391304348,0.0347826086956522,0,0,0
"50320",0.94392523364486,0.0373831775700935,0.00934579439252336,0.00934579439252336,0
"50383",0.781818181818182,0.118181818181818,0.1,0,0
"50590",1,0,0,0,0
"50598",0.991666666666667,0.00833333333333333,0,0,0
"50605",0.961165048543689,0.029126213592233,0.00970873786407767,0,0
"50608",0.991735537190083,0.00826446280991736,0,0,0
"50662",0.983471074380165,0.0165289256198347,0,0,0
"51073",0.968,0.032,0,0,0
"51179",0.926229508196721,0.0573770491803279,0.00819672131147541,0.00819672131147541,0
"51202",0.950413223140496,0.0330578512396694,0.0165289256198347,0,0
"51295",0.974137931034483,0.0258620689655172,0,0,0
"51319",0.981818181818182,0.00909090909090909,0.00909090909090909,0,0
"51320",1,0,0,0,0
"51393",0.990825688073395,0.0091743119266055,0,0,0
"51447",0.990384615384615,0.00961538461538462,0,0,0
"51505",0.962616822429907,0.0186915887850467,0.0186915887850467,0,0
"51507",0.980952380952381,0.00952380952380952,0.00952380952380952,0,0
"51551",0.981651376146789,0.018348623853211,0,0,0
"51556",0.990566037735849,0.00943396226415094,0,0,0
"51574",1,0,0,0,0
"51606",0.981132075471698,0.0188679245283019,0,0,0
"51664",0.970588235294118,0.0196078431372549,0.00980392156862745,0,0
"51671",0.971153846153846,0.00961538461538462,0.00961538461538462,0.00961538461538462,0
"51686",0.990566037735849,0.00943396226415094,0,0,0
"51884",0.938144329896907,0.0412371134020619,0.0206185567010309,0,0
"52277",1,0,0,0,0
"52285",1,0,0,0,0
"52345",0.962616822429907,0.0280373831775701,0.00934579439252336,0,0
"52416",0.98019801980198,0.0198019801980198,0,0,0
"52454",0.989473684210526,0.0105263157894737,0,0,0
"52549",0.99047619047619,0.00952380952380952,0,0,0
"52895",1,0,0,0,0
"52948",0.982758620689655,0.0172413793103448,0,0,0
"53039",0.983050847457627,0.00847457627118644,0.00847457627118644,0,0
"53041",0.974358974358974,0.0256410256410256,0,0,0
"53191",0.966942148760331,0.0247933884297521,0.00826446280991736,0,0
"53338",0.982758620689655,0.00862068965517241,0.00862068965517241,0,0
"53452",0.982905982905983,0.00854700854700855,0.00854700854700855,0,0
"53599",0.991525423728814,0.00847457627118644,0,0,0
"53644",1,0,0,0,0
"53697",0.975409836065574,0.0163934426229508,0.00819672131147541,0,0
"54208",0.991596638655462,0.00840336134453781,0,0,0
"54215",0.983606557377049,0.0163934426229508,0,0,0
"54285",1,0,0,0,0
"54333",1,0,0,0,0
"54364",0.915094339622642,0.0754716981132075,0.00943396226415094,0,0
"54439",0.990196078431373,0.00980392156862745,0,0,0
"54748",0.975,0.025,0,0,0
"54928",0.97752808988764,0.0224719101123595,0,0,0
"54929",1,0,0,0,0
"55028",0.951807228915663,0.036144578313253,0.0120481927710843,0,0
"55043",0.988372093023256,0.0116279069767442,0,0,0
"55248",0.98876404494382,0.0112359550561798,0,0,0
"55265",0.966666666666667,0.0111111111111111,0.0111111111111111,0.0111111111111111,0
"55434",1,0,0,0,0
"55498",0.979166666666667,0.0104166666666667,0.0104166666666667,0,0
"55559",0.96875,0.0208333333333333,0.0104166666666667,0,0
"55707",0.971428571428571,0.00952380952380952,0.00952380952380952,0.00952380952380952,0
"55738",1,0,0,0,0
"55761",0.971698113207547,0.0188679245283019,0.00943396226415094,0,0
"55779",0.981481481481482,0.00925925925925926,0.00925925925925926,0,0
"55781",0.972477064220184,0.018348623853211,0.0091743119266055,0,0
"55811",0.93,0.03,0.03,0.01,0
"55838",1,0,0,0,0
"55850",0.963963963963964,0.036036036036036,0,0,0
"55857",0.954128440366973,0.0275229357798165,0.018348623853211,0,0
"55883",0.981481481481482,0.00925925925925926,0.00925925925925926,0,0
"55934",0.990740740740741,0.00925925925925926,0,0,0
"56074",0.846938775510204,0.122448979591837,0.0306122448979592,0,0
"56142",0.972477064220184,0.0275229357798165,0,0,0
"56240",1,0,0,0,0
"56250",0.982608695652174,0.0173913043478261,0,0,0
"56294",0.991071428571429,0.00892857142857143,0,0,0
"56309",0.990740740740741,0.00925925925925926,0,0,0
"56475",0.961538461538462,0.0288461538461538,0.00961538461538462,0,0
"56476",0.970873786407767,0.00970873786407767,0.00970873786407767,0.00970873786407767,0
"56656",0.9375,0.03125,0.0208333333333333,0.0104166666666667,0
"56902",0.972727272727273,0.0181818181818182,0.00909090909090909,0,0
"56968",0.99,0.01,0,0,0
"57530",0.980952380952381,0.019047619047619,0,0,0
"57558",0.981308411214953,0.00934579439252336,0.00934579439252336,0,0
"57571",1,0,0,0,0
"57666",0.971153846153846,0.0192307692307692,0.00961538461538462,0,0
"57675",0.954128440366973,0.0275229357798165,0.018348623853211,0,0
"58079",0.888888888888889,0.0555555555555556,0.0555555555555556,0,0
"58081",0.555555555555556,0.222222222222222,0.222222222222222,0,0
"58212",0.991150442477876,0.00884955752212389,0,0,0
"58353",0.991525423728814,0.00847457627118644,0,0,0
"58461",0.990990990990991,0.00900900900900901,0,0,0
"58592",0.966942148760331,0.0165289256198347,0.0165289256198347,0,0
"58752",0.992248062015504,0.00775193798449612,0,0,0
"58836",0.968,0.024,0.008,0,0
"59103",1,0,0,0,0
"59187",0.976,0.016,0.008,0,0
"59266",0.958333333333333,0.025,0.0166666666666667,0,0
"59311",0.984,0.008,0.008,0,0
"59332",0.991525423728814,0.00847457627118644,0,0,0
"59356",1,0,0,0,0
"59373",0.983333333333333,0.0166666666666667,0,0,0
"59389",0.944,0.032,0.016,0.008,0
"59459",0.991596638655462,0.00840336134453781,0,0,0
"59587",0.982142857142857,0.0178571428571429,0,0,0
"59629",0.991304347826087,0.00869565217391304,0,0,0
"59669",0.991666666666667,0.00833333333333333,0,0,0
"59828",0.94488188976378,0.031496062992126,0.015748031496063,0.0078740157480315,0
"59841",0.984375,0.015625,0,0,0
"59855",0.984251968503937,0.0078740157480315,0.0078740157480315,0,0
"59973",0.96875,0.015625,0.015625,0,0
"60005",0.992481203007519,0.0075187969924812,0,0,0
"60168",0.977099236641221,0.0152671755725191,0.00763358778625954,0,0
"60266",0.968503937007874,0.031496062992126,0,0,0
"60306",0.983050847457627,0.0169491525423729,0,0,0
"60342",0.958677685950413,0.0247933884297521,0.0165289256198347,0,0
"60399",0.941176470588235,0.0420168067226891,0.0168067226890756,0,0
"60405",0.959677419354839,0.032258064516129,0.00806451612903226,0,0
"60453",0.991666666666667,0.00833333333333333,0,0,0
"60909",0.983193277310924,0.00840336134453781,0.00840336134453781,0,0
"60948",0.963636363636364,0.0181818181818182,0.0181818181818182,0,0
"61111",0.975806451612903,0.0241935483870968,0,0,0
"61201",0.982905982905983,0.00854700854700855,0.00854700854700855,0,0
"61276",1,0,0,0,0
"61465",0.992063492063492,0.00793650793650794,0,0,0
"61554",0.976923076923077,0.0153846153846154,0.00769230769230769,0,0
"61638",0.981981981981982,0.00900900900900901,0.00900900900900901,0,0
"61685",0.991869918699187,0.00813008130081301,0,0,0
"61796",0.991803278688525,0.00819672131147541,0,0,0
"62054",0.992248062015504,0.00775193798449612,0,0,0
"62284",1,0,0,0,0
"62322",0.908256880733945,0.0275229357798165,0.0275229357798165,0.018348623853211,0.018348623853211
"62459",0.990990990990991,0.00900900900900901,0,0,0
"62526",0.964601769911504,0.0265486725663717,0.00884955752212389,0,0
"62528",0.96551724137931,0.0344827586206897,0,0,0
"62537",0.974137931034483,0.0172413793103448,0.00862068965517241,0,0
"62684",1,0,0,0,0
"62703",0.964601769911504,0.0176991150442478,0.00884955752212389,0.00884955752212389,0
"62831",0.981818181818182,0.00909090909090909,0.00909090909090909,0,0
"62895",0.990825688073395,0.0091743119266055,0,0,0
"62937",0.974358974358974,0.0170940170940171,0.00854700854700855,0,0
"62943",0.964912280701754,0.0175438596491228,0.0175438596491228,0,0
"63038",0.983050847457627,0.00847457627118644,0.00847457627118644,0,0
"63044",0.964601769911504,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389
"63085",0.991150442477876,0.00884955752212389,0,0,0
"63118",0.981818181818182,0.0181818181818182,0,0,0
"63119",0.972727272727273,0.0181818181818182,0.00909090909090909,0,0
"63156",0.947826086956522,0.0347826086956522,0.00869565217391304,0.00869565217391304,0
"63334",0.991596638655462,0.00840336134453781,0,0,0
"63470",0.974576271186441,0.0169491525423729,0.00847457627118644,0,0
"63521",0.956521739130435,0.0434782608695652,0,0,0
"63565",0.981818181818182,0.0181818181818182,0,0,0
"63584",0.963636363636364,0.0272727272727273,0.00909090909090909,0,0
"63873",0.973684210526316,0.0175438596491228,0.0087719298245614,0,0
"64016",0.981481481481482,0.00925925925925926,0.00925925925925926,0,0
"64040",0.95959595959596,0.0303030303030303,0.0101010101010101,0,0
"64048",0.85,0.09,0.04,0.02,0
"64050",0.904255319148936,0.0319148936170213,0.0319148936170213,0.0212765957446809,0.0106382978723404
"64073",1,0,0,0,0
"64109",0.984126984126984,0.00793650793650794,0.00793650793650794,0,0
"64154",0.966942148760331,0.0165289256198347,0.00826446280991736,0.00826446280991736,0
"64175",0.983606557377049,0.00819672131147541,0.00819672131147541,0,0
"64488",1,0,0,0,0
"64554",0.989795918367347,0.0102040816326531,0,0,0
"64600",0.989130434782609,0.0108695652173913,0,0,0
"64602",0.978021978021978,0.021978021978022,0,0,0
"64606",0.989690721649485,0.0103092783505155,0,0,0
"64637",0.894736842105263,0.0947368421052632,0.0105263157894737,0,0
"64772",0.941176470588235,0.0235294117647059,0.0235294117647059,0.0117647058823529,0
"64773",0.977011494252874,0.0114942528735632,0.0114942528735632,0,0
"64777",0.988505747126437,0.0114942528735632,0,0,0
"64778",0.964705882352941,0.0117647058823529,0.0117647058823529,0.0117647058823529,0
"64812",0.927083333333333,0.0729166666666667,0,0,0
"64844",0.959183673469388,0.0204081632653061,0.0102040816326531,0.0102040816326531,0
"64886",0.929292929292929,0.0505050505050505,0.0101010101010101,0.0101010101010101,0
"64911",0.941860465116279,0.0581395348837209,0,0,0
"64912",0.955555555555556,0.0222222222222222,0.0222222222222222,0,0
"64919",1,0,0,0,0
"64920",1,0,0,0,0
"64952",0.951923076923077,0.0288461538461538,0.0192307692307692,0,0
"64959",0.96969696969697,0.0202020202020202,0.0101010101010101,0,0
"65012",0.970873786407767,0.0194174757281553,0.00970873786407767,0,0
"65014",0.99047619047619,0.00952380952380952,0,0,0
"65018",0.961904761904762,0.0285714285714286,0.00952380952380952,0,0
"65019",0.913461538461538,0.0673076923076923,0.0192307692307692,0,0
"65051",0.912621359223301,0.0776699029126214,0.00970873786407767,0,0
"65056",0.99047619047619,0.00952380952380952,0,0,0
"65084",0.971698113207547,0.0188679245283019,0.00943396226415094,0,0
"65091",1,0,0,0,0
"65170",0.951923076923077,0.0192307692307692,0.00961538461538462,0.00961538461538462,0.00961538461538462
"65193",0.990291262135922,0.00970873786407767,0,0,0
"65202",0.99047619047619,0.00952380952380952,0,0,0
"65481",1,0,0,0,0
"65504",0.97979797979798,0.0202020202020202,0,0,0
"65536",0.979166666666667,0.0104166666666667,0.0104166666666667,0,0
"65665",0.959183673469388,0.0408163265306122,0,0,0
"65800",0.945054945054945,0.043956043956044,0.010989010989011,0,0
"65802",0.95,0.03,0.02,0,0
"65874",0.980582524271845,0.00970873786407767,0.00970873786407767,0,0
"65893",0.979591836734694,0.0102040816326531,0.0102040816326531,0,0
"65902",0.906976744186046,0.0813953488372093,0.0116279069767442,0,0
"65921",0.94949494949495,0.0404040404040404,0.0101010101010101,0,0
"65952",0.978947368421053,0.0105263157894737,0.0105263157894737,0,0
"66000",1,0,0,0,0
"66086",0.968421052631579,0.0105263157894737,0.0105263157894737,0.0105263157894737,0
"66096",0.924050632911392,0.0379746835443038,0.0253164556962025,0.0126582278481013,0
"66139",0.977272727272727,0.0113636363636364,0.0113636363636364,0,0
"66241",0.978494623655914,0.021505376344086,0,0,0
"66397",0.956521739130435,0.0326086956521739,0.0108695652173913,0,0
"66478",0.981481481481482,0.00925925925925926,0.00925925925925926,0,0
"66551",0.87378640776699,0.116504854368932,0.00970873786407767,0,0
"66618",0.990384615384615,0.00961538461538462,0,0,0
"66728",0.99047619047619,0.00952380952380952,0,0,0
"66850",0.96969696969697,0.0303030303030303,0,0,0
"66870",0.99047619047619,0.00952380952380952,0,0,0
"66878",0.971153846153846,0.0192307692307692,0.00961538461538462,0,0
"66921",1,0,0,0,0
"66955",0.851485148514851,0.148514851485149,0,0,0
"67047",0.980952380952381,0.019047619047619,0,0,0
"67293",0.973214285714286,0.0267857142857143,0,0,0
"67779",0.95959595959596,0.0404040404040404,0,0,0
"67985",0.973214285714286,0.0178571428571429,0.00892857142857143,0,0
"67986",1,0,0,0,0
"68018",1,0,0,0,0
"68068",0.981818181818182,0.00909090909090909,0.00909090909090909,0,0
"68265",0.970873786407767,0.029126213592233,0,0,0
"68302",1,0,0,0,0
"68800",0.941666666666667,0.0333333333333333,0.0166666666666667,0.00833333333333333,0
"68843",0.966386554621849,0.0168067226890756,0.0168067226890756,0,0
"68923",0.975806451612903,0.00806451612903226,0.00806451612903226,0.00806451612903226,0
"68999",0.991379310344828,0.00862068965517241,0,0,0
"69064",0.904347826086957,0.0608695652173913,0.0347826086956522,0,0
"69082",0.959677419354839,0.032258064516129,0.00806451612903226,0,0
"69157",0.911504424778761,0.079646017699115,0.00884955752212389,0,0
"69175",0.991150442477876,0.00884955752212389,0,0,0
"69274",0.972727272727273,0.0181818181818182,0.00909090909090909,0,0
"69361",0.981818181818182,0.0181818181818182,0,0,0
"69374",1,0,0,0,0
"69429",1,0,0,0,0
"69496",0.970873786407767,0.029126213592233,0,0,0
"69547",0.954128440366973,0.036697247706422,0.0091743119266055,0,0
"69560",0.991228070175439,0.0087719298245614,0,0,0
"69628",0.973451327433628,0.0265486725663717,0,0,0
"69924",0.983333333333333,0.00833333333333333,0.00833333333333333,0,0
"69957",0.951612903225806,0.0241935483870968,0.0161290322580645,0.00806451612903226,0
